"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
19080991,"bumetanide 1 MG","315501","RxNorm","RX","loop","bumetanide"
41083531,"torsemide 5 MG Oral Tablet Box of 30","OMOP2281493","RxNorm Extension","RX","loop","torsemide"
43725909,"Furosemide 20 MG / Spironolactone 50 MG Oral Tablet by Hexal","OMOP777845","RxNorm Extension","RX","loop","furosemide"
41120430,"torsemide 10 MG Oral Tablet [Torem] Box of 400","OMOP2318392","RxNorm Extension","RX","loop","torsemide"
43211329,"Furosemide 60 MG Extended Release Oral Capsule [LASILIX] Box of 30","OMOP444244","RxNorm Extension","RX","loop","furosemide"
44972846,"torsemide 100 MG Oral Tablet","65862012826","NDC","ND","loop","torsemide"
36211844,"ethacrynate Pill","1156817","RxNorm","RX","loop","ethacrynate"
21099290,"torsemide 10 MG Oral Tablet [Torem] by Meda","OMOP308481","RxNorm Extension","RX","loop","torsemide"
776508,"furosemide 20 MG Oral Tablet","72789003030","NDC","ND","loop","furosemide"
35138332,"torsemide 8 MG Oral Tablet by Kotobuki Seiyaku","OMOP4795493","RxNorm Extension","RX","loop","torsemide"
41214387,"torsemide 2.5 MG Oral Tablet [Unat] Box of 20","OMOP2412349","RxNorm Extension","RX","loop","torsemide"
19000852,"bumetanide 1 MG Oral Tablet [Burinex]","102278","RxNorm","RX","loop","bumetanide"
45239592,"torsemide 20 MG Oral Tablet","50111091703","NDC","ND","loop","torsemide"
45368275,"Furosemide 80 MG Oral Tablet","00254317132","NDC","ND","loop","furosemide"
43798019,"Furosemide 125 MG Oral Tablet [Furosemid Ratiopharm] by Ratiopharm","OMOP808994","RxNorm Extension","RX","loop","furosemide"
19080960,"bumetanide 0.5 MG","315500","RxNorm","RX","loop","bumetanide"
45075987,"Furosemide 40 MG Oral Tablet","68115015060","NDC","ND","loop","furosemide"
45233425,"Furosemide 20 MG Oral Tablet","00659130460","NDC","ND","loop","furosemide"
45078735,"Furosemide 20 MG Oral Tablet","00349848610","NDC","ND","loop","furosemide"
41183070,"torsemide 10 MG Oral Tablet [Unat] Box of 600","OMOP2381032","RxNorm Extension","RX","loop","torsemide"
41282447,"Furosemide 40 MG Oral Tablet [Lasix] Box of 240","OMOP2480409","RxNorm Extension","RX","loop","furosemide"
45096467,"Furosemide 20 MG Oral Tablet","00555017002","NDC","ND","loop","furosemide"
44992492,"Furosemide 10 MG/ML Oral Solution","00182605337","NDC","ND","loop","furosemide"
41069598,"torsemide 5 MG Oral Tablet [Torasemid Hexal] Box of 30 by Novartis","OMOP2267560","RxNorm Extension","RX","loop","torsemide"
44952031,"torsemide 10 MG Oral Tablet","54868604800","NDC","ND","loop","torsemide"
41189358,"Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro D]","OMOP2387320","RxNorm Extension","RX","loop","furosemide"
40886167,"Furosemide 500 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 100 by Novartis","OMOP2084129","RxNorm Extension","RX","loop","furosemide"
45091881,"Furosemide 40 MG Oral Tablet [Lasix]","64734006010","NDC","ND","loop","furosemide"
40901791,"torsemide 20 MG Oral Tablet [Torasemid Phar] Box of 30","OMOP2099753","RxNorm Extension","RX","loop","torsemide"
45372599,"Furosemide 20 MG Oral Tablet","12071032210","NDC","ND","loop","furosemide"
21133108,"Amiloride 10 MG / Furosemide 80 MG Oral Tablet [Co-amilofruse] Box of 28 by Phoenix Labs","OMOP403089","RxNorm Extension","RX","loop","furosemide"
44854714,"Furosemide 20 MG Oral Tablet","68788044903","NDC","ND","loop","furosemide"
44460316,"Furosemide 40 MG Oral Tablet","33261037402","NDC","ND","loop","furosemide"
44464918,"Furosemide 20 MG Oral Tablet","50090166701","NDC","ND","loop","furosemide"
44420281,"furosemide 40 MG Oral Tablet","43353006930","NDC","ND","loop","furosemide"
41276279,"torsemide 2.5 MG Oral Tablet [Torasemid 1a Pharma] Box of 50","OMOP2474241","RxNorm Extension","RX","loop","torsemide"
42796501,"furosemide 40mg/1 ORAL TABLET","709340737","NDC","ND","loop","furosemide"
45849000,"furosemide 20mg/1 ORAL TABLET","642050739","NDC","ND","loop","furosemide"
45379621,"Furosemide 20 MG Oral Tablet","58016053830","NDC","ND","loop","furosemide"
44991435,"torsemide 20mg/1 ORAL TABLET [demadex]","000375020","NDC","ND","loop","torsemide"
41007260,"torsemide 20 MG Oral Tablet [Torasemid Hexal] Box of 50 by Novartis","OMOP2205222","RxNorm Extension","RX","loop","torsemide"
41050495,"Furosemide Extended Release Oral Capsule [Furo Ct]","OMOP2248457","RxNorm Extension","RX","loop","furosemide"
37315404,"furosemide 20mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, SOLUTION","525840322","NDC","ND","loop","furosemide"
44437340,"Furosemide 40 MG Oral Tablet [Lasix]","68788636703","NDC","ND","loop","furosemide"
44854221,"Furosemide 40 MG Oral Tablet","67544066632","NDC","ND","loop","furosemide"
41069593,"torsemide 5 MG Oral Tablet [Torasemid Teva] Box of 100 by TEVA","OMOP2267555","RxNorm Extension","RX","loop","torsemide"
35791333,"2.02 ML Furosemide 10 MG/ML Injectable Solution by Accord","OMOP2792794","RxNorm Extension","RX","loop","furosemide"
41110067,"Furosemide 20 MG / Spironolactone 100 MG [Osyrol]","OMOP2308029","RxNorm Extension","RX","loop","furosemide"
45309471,"Furosemide 80 MG Oral Tablet","53978092703","NDC","ND","loop","furosemide"
44426267,"Furosemide 40 MG Oral Tablet","67544066653","NDC","ND","loop","furosemide"
37508202,"torsemide 20mg/1 ORAL TABLET","514070362","NDC","ND","loop","torsemide"
35135166,"1 ML Furosemide 40 MG/ML Oral Granules","OMOP4792364","RxNorm Extension","RX","loop","furosemide"
36222781,"Dryptal Pill","1166396","RxNorm","RX","loop","furosemide"
45349833,"Furosemide 10 MG/ML Injectable Solution [Lasix]","00039006115","NDC","ND","loop","furosemide"
41307403,"torsemide 200 MG Oral Tablet [Torasemid 1a Pharma] Box of 100","OMOP2505365","RxNorm Extension","RX","loop","torsemide"
36499640,"furosemide 20 MG Oral Tablet","71610030953","NDC","ND","loop","furosemide"
41256964,"torsemide 10 MG Oral Tablet [Torasemid Biomo] Box of 30 by biomo","OMOP2454926","RxNorm Extension","RX","loop","torsemide"
35605363,"torsemide 10 MG/ML Injection","1729524","RxNorm","RX","loop","torsemide"
41381712,"20 ML Bumetanide 0.25 MG/ML Injectable Solution Box of 25","OMOP2579674","RxNorm Extension","RX","loop","bumetanide"
36197517,"furosemide 20 MG Oral Tablet","71335085205","NDC","ND","loop","furosemide"
45150337,"Furosemide 10 MG/ML Injectable Solution [Lasix]","11098006115","NDC","ND","loop","furosemide"
45863663,"furosemide 50 MG Oral Tablet","50989026952","NDC","ND","loop","furosemide"
41041839,"Furosemide 40 MG Oral Tablet [Furo Recip] Box of 50 by Recip","OMOP2239801","RxNorm Extension","RX","loop","furosemide"
40964145,"torsemide 10 MG Oral Tablet [Torasemid Hexal] Box of 50","OMOP2162107","RxNorm Extension","RX","loop","torsemide"
21172518,"Furosemide 2.5 MG/ML Oral Solution","OMOP402674","RxNorm Extension","RX","loop","furosemide"
45251870,"furosemide 80 mg/1 TABLET [Furosemide]","051079527","NDC","ND","loop","furosemide"
41046015,"torsemide 5 MG [Torasemid Pharma]","OMOP2243977","RxNorm Extension","RX","loop","torsemide"
43520630,"2.02 ML Furosemide 10 MG/ML Injection Box of 25 by Claris","OMOP2807745","RxNorm Extension","RX","loop","furosemide"
36479217,"furosemide 40 MG Oral Tablet","43547040251","NDC","ND","loop","furosemide"
41245334,"torsemide 5 MG Oral Tablet [Torasemid Heumann H2u]","OMOP2443296","RxNorm Extension","RX","loop","torsemide"
37514092,"torsemide 20 MG Oral Tablet","51407036290","NDC","ND","loop","torsemide"
41032835,"Furosemide 40 MG Oral Tablet [Fusid] Box of 100","OMOP2230797","RxNorm Extension","RX","loop","furosemide"
44989214,"Furosemide 20 MG Oral Tablet","63739011101","NDC","ND","loop","furosemide"
44936554,"Furosemide 80 MG Oral Tablet","58016057640","NDC","ND","loop","furosemide"
942426,"torsemide 5 MG","316845","RxNorm","RX","loop","torsemide"
45353293,"Furosemide 20 MG Oral Tablet","00839778206","NDC","ND","loop","furosemide"
41050493,"Furosemide Extended Release Oral Capsule [Oedemase]","OMOP2248455","RxNorm Extension","RX","loop","furosemide"
45201787,"torsemide 20 MG Oral Tablet","11722091799","NDC","ND","loop","torsemide"
43766826,"torsemide 50 MG Oral Tablet [Torasemid - 1 A Pharma]","OMOP672680","RxNorm Extension","RX","loop","torsemide"
21126447,"1 ML Furosemide 0.4 MG/ML Oral Suspension by Special Order","OMOP297643","RxNorm Extension","RX","loop","furosemide"
45225753,"furosemide 50 MG/ML Injectable Solution [Salix - substance]","57926046501","NDC","ND","loop","furosemide"
45004199,"Furosemide 20 MG Oral Tablet","58016053828","NDC","ND","loop","furosemide"
45187912,"torsemide 10 MG Oral Tablet","49884065210","NDC","ND","loop","torsemide"
45137835,"Furosemide 20 MG Oral Tablet","52213019324","NDC","ND","loop","furosemide"
45281667,"torsemide 100 MG Oral Tablet [Demadex]","00037500101","NDC","ND","loop","torsemide"
42958825,"torsemide 5 MG Oral Tablet [SETORAM]","OMOP4685333","RxNorm Extension","RX","loop","torsemide"
759104,"furosemide 20 MG Oral Tablet","67296166503","NDC","ND","loop","furosemide"
44982945,"Furosemide 40 MG Oral Tablet","47202231401","NDC","ND","loop","furosemide"
44445892,"10 ML furosemide 10 MG/ML Prefilled Syringe","00409163921","NDC","ND","loop","furosemide"
41189370,"Furosemide 40 MG Oral Tablet [Hydro Rapid In] Box of 20","OMOP2387332","RxNorm Extension","RX","loop","furosemide"
21152924,"Furosemide 2 MG/ML Oral Suspension","OMOP402845","RxNorm Extension","RX","loop","furosemide"
43834237,"Furosemide Extended Release Oral Capsule [Furosemid-Ratiopharm]","OMOP807118","RxNorm Extension","RX","loop","furosemide"
44437833,"Furosemide 80 MG Oral Tablet","61786057920","NDC","ND","loop","furosemide"
43134477,"Furosemide Oral Tablet [FUROSEMIDE ARROW]","OMOP444176","RxNorm Extension","RX","loop","furosemide"
45199305,"furosemide 20 MG Oral Tablet","00781181805","NDC","ND","loop","furosemide"
41226114,"torsemide 10 MG Oral Tablet [Torasemid Hexal] Box of 30 by Novartis","OMOP2424076","RxNorm Extension","RX","loop","torsemide"
40040335,"furosemide Oral Solution [Frusol]","364356","RxNorm","RX","loop","furosemide"
21113612,"Furosemide 50 MG/ML Oral Solution by Special Order","OMOP402685","RxNorm Extension","RX","loop","furosemide"
41301655,"torsemide 2.5 MG Oral Tablet Box of 300","OMOP2499617","RxNorm Extension","RX","loop","torsemide"
40870727,"torsemide 50 MG Oral Tablet [Torasemid Hexal] Box of 30","OMOP2068689","RxNorm Extension","RX","loop","torsemide"
43211340,"Furosemide 40 MG Oral Tablet [FUROSEMIDE EG]","OMOP444313","RxNorm Extension","RX","loop","furosemide"
45264395,"Furosemide 40 MG Oral Tablet","00005370931","NDC","ND","loop","furosemide"
45143661,"Furosemide 80 MG Oral Tablet","68115015140","NDC","ND","loop","furosemide"
40040329,"Furosemide Injectable Solution [Diaqua-2]","363473","RxNorm","RX","loop","furosemide"
44908028,"Furosemide 10 MG/ML Injectable Solution","00186111612","NDC","ND","loop","furosemide"
40975917,"torsemide 20 MG Oral Tablet Box of 100 by Ratiopharm","OMOP2173879","RxNorm Extension","RX","loop","torsemide"
45343315,"Furosemide 40 MG Oral Tablet","53467006000","NDC","ND","loop","furosemide"
35850345,"torsemide 10 MG Injectable Solution [Zetong]","OMOP5007219","RxNorm Extension","RX","loop","torsemide"
41344384,"2 ML Furosemide 10 MG/ML Injectable Solution [Furosemid Hameln]","OMOP2542346","RxNorm Extension","RX","loop","furosemide"
45283861,"4 ML furosemide 10 MG/ML Injection","00409610204","NDC","ND","loop","furosemide"
45110201,"torsemide 20 MG Oral Tablet","68788091706","NDC","ND","loop","torsemide"
44903505,"torsemide 10 MG Oral Tablet","60505023302","NDC","ND","loop","torsemide"
45062602,"Furosemide 80 MG Oral Tablet","00591030205","NDC","ND","loop","furosemide"
45847398,"furosemide 20mg/1 ORAL TABLET","637390111","NDC","ND","loop","furosemide"
41344385,"2 ML Furosemide 10 MG/ML Injectable Solution [Furosemid] Box of 25","OMOP2542347","RxNorm Extension","RX","loop","furosemide"
45867488,"furosemide 80 MG Oral Tablet","53808083901","NDC","ND","loop","furosemide"
41101060,"torsemide 5 MG Oral Tablet [Torasemid Almus] Box of 100 by Almus","OMOP2299022","RxNorm Extension","RX","loop","torsemide"
43282930,"Furosemide 20 MG Oral Tablet Box of 100 by Terry White Chemists","OMOP532761","RxNorm Extension","RX","loop","furosemide"
21143025,"Furosemide 50 MG/ML Oral Suspension by Special Order","OMOP402688","RxNorm Extension","RX","loop","furosemide"
45277434,"Furosemide 80 MG Oral Tablet","58016057621","NDC","ND","loop","furosemide"
44899035,"Furosemide 20 MG Oral Tablet","50436384003","NDC","ND","loop","furosemide"
36267216,"torsemide 2.5 MG Oral Tablet Box of 56","OMOP3118091","RxNorm Extension","RX","loop","torsemide"
43200542,"Furosemide 40 MG Oral Tablet [FUROSEMIDE ZENTIVA] Box of 30 by Sanofi","OMOP444335","RxNorm Extension","RX","loop","furosemide"
45043329,"bumetanide 2mg/1 ORAL TABLET","000934234","NDC","ND","loop","bumetanide"
41265887,"Furosemide 125 MG [Furosemid 1a Pharm]","OMOP2463849","RxNorm Extension","RX","loop","furosemide"
957235,"10 ML furosemide 10 MG/ML Prefilled Syringe","727574","RxNorm","RX","loop","furosemide"
41345116,"2 ML Furosemide 10 MG/ML Injectable Solution Box of 50 by Ratiopharm","OMOP2543078","RxNorm Extension","RX","loop","furosemide"
45055478,"Furosemide 20 MG Oral Tablet","58016053806","NDC","ND","loop","furosemide"
44877378,"Furosemide 80 mg/1 TABLET [Furosemide]","064125118","NDC","ND","loop","furosemide"
41251594,"Furosemide 30 MG Oral Capsule [Furo Ratiopharm] Box of 20","OMOP2449556","RxNorm Extension","RX","loop","furosemide"
41041838,"Furosemide 40 MG Oral Tablet [Furorese] Box of 50 by Novartis","OMOP2239800","RxNorm Extension","RX","loop","furosemide"
36386818,"furosemide 80mg/1 ORAL TABLET","705182766","NDC","ND","loop","furosemide"
43730920,"torsemide 20 MG Oral Tablet [Torasemid Al]","OMOP672735","RxNorm Extension","RX","loop","torsemide"
36282711,"2.02 ML Furosemide 10 MG/ML Injectable Solution [Furosemide Accord] Box of 10 by Accord","OMOP3133586","RxNorm Extension","RX","loop","furosemide"
45279300,"furosemide 40 MG Oral Tablet","63629143405","NDC","ND","loop","furosemide"
40040328,"furosemide Injectable Solution","95600","RxNorm","RX","loop","furosemide"
45301403,"Furosemide 40 MG Oral Tablet","00555016904","NDC","ND","loop","furosemide"
36493536,"furosemide 40mg/1 ORAL TABLET","433530221","NDC","ND","loop","furosemide"
43200526,"Furosemide Oral Tablet [FUROSEMIDE RANBAXY]","OMOP444182","RxNorm Extension","RX","loop","furosemide"
41392463,"50 ML Furosemide 10 MG/ML Oral Solution [Lasix] Box of 1","OMOP2590425","RxNorm Extension","RX","loop","furosemide"
44414263,"furosemide 40 MG Oral Tablet","70518025101","NDC","ND","loop","furosemide"
43604993,"torsemide 10 MG [Unat 10]","OMOP672593","RxNorm Extension","RX","loop","torsemide"
44997637,"Furosemide 20 MG Oral Tablet","16590044214","NDC","ND","loop","furosemide"
21077594,"1 ML Furosemide 5 MG/ML Oral Suspension","OMOP297718","RxNorm Extension","RX","loop","furosemide"
41260460,"Furosemide 40 MG Oral Tablet [Furanthril] Box of 30 by Medphano","OMOP2458422","RxNorm Extension","RX","loop","furosemide"
35157169,"Furosemide 40 MG/ML Oral Granules","OMOP4814176","RxNorm Extension","RX","loop","furosemide"
41136024,"Furosemide 125 MG Oral Tablet [Furo Ct] Box of 100 by AbZ-Pharma","OMOP2333986","RxNorm Extension","RX","loop","furosemide"
43690120,"Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spironolacton Dura] by Mylan","OMOP777916","RxNorm Extension","RX","loop","furosemide"
45806019,"furosemide 20mg/1 ORAL TABLET","105440131","NDC","ND","loop","furosemide"
21123240,"Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Frumil] Box of 56 by Waymade","OMOP403045","RxNorm Extension","RX","loop","furosemide"
41041834,"Furosemide 40 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 50 by Novartis","OMOP2239796","RxNorm Extension","RX","loop","furosemide"
45294565,"Furosemide 20 MG Oral Tablet","58016053880","NDC","ND","loop","furosemide"
45902624,"Furosemide 40 MG Oral Tablet","68788977806","NDC","ND","loop","furosemide"
35148597,"Furosemide 40 MG Oral Tablet by Shiono Kemikaru","OMOP4805659","RxNorm Extension","RX","loop","furosemide"
43178597,"Furosemide 20 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 30 by Sandoz","OMOP444279","RxNorm Extension","RX","loop","furosemide"
41158235,"Furosemide 10 MG/ML Injectable Solution [Furanthril Spezial]","OMOP2356197","RxNorm Extension","RX","loop","furosemide"
45234637,"Furosemide 20 mg/1 TABLET [Furosemide]","049349339","NDC","ND","loop","furosemide"
45263740,"Bumetanide 0.5 MG Oral Tablet","68258606103","NDC","ND","loop","bumetanide"
44422105,"furosemide 40 MG Oral Tablet","12634053395","NDC","ND","loop","furosemide"
45094399,"bumetanide 1mg/1 ORAL TABLET","000934233","NDC","ND","loop","bumetanide"
43834236,"Furosemide Oral Tablet [Furosemid Denk]","OMOP806859","RxNorm Extension","RX","loop","furosemide"
35885617,"furosemide 20 MG Oral Tablet by Accord","OMOP5032905","RxNorm Extension","RX","loop","furosemide"
45011299,"Furosemide 20 MG Oral Tablet","00591030010","NDC","ND","loop","furosemide"
35885154,"150 ML furosemide 8 MG/ML Oral Solution by Medihealth","OMOP5032406","RxNorm Extension","RX","loop","furosemide"
41095553,"Furosemide 30 MG Extended Release Oral Capsule [Furo Abz]","OMOP2293515","RxNorm Extension","RX","loop","furosemide"
44909452,"Furosemide 20 MG Oral Tablet","00555017005","NDC","ND","loop","furosemide"
41288019,"torsemide 200 MG Oral Tablet Box of 100 by Ratiopharm","OMOP2485981","RxNorm Extension","RX","loop","torsemide"
41183082,"torsemide 200 MG Oral Tablet [Torasemid Al] Box of 50","OMOP2381044","RxNorm Extension","RX","loop","torsemide"
45812782,"ethacrynate sodium 50mg/50mL INTRAVENOUS POWDER, FOR SOLUTION","250100210","NDC","ND","loop","ethacrynate"
45241164,"Furosemide 40 MG Oral Tablet","53978503201","NDC","ND","loop","furosemide"
45850771,"torsemide 10mg/1 ORAL TABLET","658620126","NDC","ND","loop","torsemide"
41172537,"Furosemide 10 MG/ML [Sigasalur]","OMOP2370499","RxNorm Extension","RX","loop","furosemide"
44020631,"Pms-Furosemide","OMOP1015262","RxNorm Extension","RX","loop","furosemide"
41293278,"Bumetanide 1 MG Oral Tablet [Burinex] Box of 100 by Emra-Med","OMOP2491240","RxNorm Extension","RX","loop","bumetanide"
44086356,"Furosemide 40 MG Oral Tablet [Furoside]","OMOP1080987","RxNorm Extension","RX","loop","furosemide"
44900614,"furosemide 20mg/1 ORAL TABLET","545690572","NDC","ND","loop","furosemide"
21152923,"Furosemide 40 MG Oral Tablet [Froop] Box of 28 by Ashbourne","OMOP402832","RxNorm Extension","RX","loop","furosemide"
44495508,"bumetanide 1mg/1 ORAL TABLET","707860120","NDC","ND","loop","bumetanide"
36233174,"Bumex Oral Product","1168680","RxNorm","RX","loop","bumetanide"
45137622,"Furosemide 80 MG Oral Tablet","51660062605","NDC","ND","loop","furosemide"
21093920,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] Box of 500 by Mylan","OMOP403223","RxNorm Extension","RX","loop","furosemide"
45274309,"torsemide 5 MG Oral Tablet","51138056930","NDC","ND","loop","torsemide"
42480802,"Bumetanide 0.5 MG/ML Prefilled Syringe","OMOP419032","RxNorm Extension","RX","loop","bumetanide"
21133084,"Furosemide 20 MG Oral Tablet Box of 28 by Alliance","OMOP402643","RxNorm Extension","RX","loop","furosemide"
46364376,"Furosemide 40 MG Oral Tablet","58118004908","NDC","ND","loop","furosemide"
45846468,"furosemide 20mg/1 ORAL TABLET","633040624","NDC","ND","loop","furosemide"
41089201,"torsemide 5 MG Oral Tablet [Torasemid Sandoz] Box of 50","OMOP2287163","RxNorm Extension","RX","loop","torsemide"
43042344,"25 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 6 by Sanofi","OMOP4857368","RxNorm Extension","RX","loop","furosemide"
43288195,"Ethacrynate 25 MG Oral Tablet [Edecrin] Box of 100","OMOP531109","RxNorm Extension","RX","loop","ethacrynate"
41158215,"Furosemide 60 MG / Reserpine 0.4 MG Oral Tablet [Nortensin] Box of 15","OMOP2356177","RxNorm Extension","RX","loop","furosemide"
21044896,"Amiloride 5 MG / Furosemide 40 MG [Komil]","OMOP403116","RxNorm Extension","RX","loop","furosemide"
43780046,"Furosemide 125 MG Oral Tablet [Furosemid 125 - 1 A Pharma]","OMOP809005","RxNorm Extension","RX","loop","furosemide"
45806085,"furosemide 40mg/1 ORAL TABLET","105440584","NDC","ND","loop","furosemide"
41251562,"Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro D] Box of 100","OMOP2449524","RxNorm Extension","RX","loop","furosemide"
36499650,"furosemide 80 MG Oral Tablet","71610030580","NDC","ND","loop","furosemide"
40975923,"torsemide 200 MG Oral Tablet [Toragamma] Box of 50 by AAA-Pharma","OMOP2173885","RxNorm Extension","RX","loop","torsemide"
45247424,"torsemide 100mg/1 ORAL TABLET [demadex]","000375001","NDC","ND","loop","torsemide"
41089209,"torsemide 5 MG/ML Injectable Solution [Torem] Box of 5","OMOP2287171","RxNorm Extension","RX","loop","torsemide"
40962143,"Canrenoic Acid 20 MG/ML / Furosemide 2 MG/ML Injectable Solution Box of 60","OMOP2160105","RxNorm Extension","RX","loop","furosemide"
40240115,"furosemide 50 MG/ML Injectable Solution [Disal]","1112201","RxNorm","RX","loop","furosemide"
44884294,"4 ML Bumetanide 0.25 MG/ML Injection","55154285105","NDC","ND","loop","bumetanide"
584958,"bumetanide 1 MG Oral Tablet","70518199100","NDC","ND","loop","bumetanide"
1228912,"furosemide 40 MG Oral Tablet","63629121601","NDC","ND","loop","furosemide"
41077408,"torsemide 10 MG [Torasemid Awd]","OMOP2275370","RxNorm Extension","RX","loop","torsemide"
44975001,"Furosemide 80 MG Oral Tablet [Lasix]","00088006605","NDC","ND","loop","furosemide"
45091595,"torsemide 20 MG Oral Tablet","63739033110","NDC","ND","loop","torsemide"
41313766,"Furosemide 125 MG Oral Tablet [Furosemid 1a Pharma]","OMOP2511728","RxNorm Extension","RX","loop","furosemide"
44993931,"Bumetanide 0.5 MG Oral Tablet","00536337401","NDC","ND","loop","bumetanide"
44472657,"furosemide 20mg/1 ORAL TABLET","306980067","NDC","ND","loop","furosemide"
40964151,"torsemide 10 MG Oral Tablet [Torasemid Abz] Box of 50","OMOP2162113","RxNorm Extension","RX","loop","torsemide"
41214397,"torsemide 10 MG Oral Tablet [Torasemid Actavis]","OMOP2412359","RxNorm Extension","RX","loop","torsemide"
36282644,"2.02 ML Furosemide 10 MG/ML Injectable Solution [Furosemide Accord] Box of 10","OMOP3133519","RxNorm Extension","RX","loop","furosemide"
41345852,"2 ML torsemide 5 MG/ML Injectable Solution [Unat] Box of 100","OMOP2543814","RxNorm Extension","RX","loop","torsemide"
21127420,"25 ML Furosemide 10 MG/ML Prefilled Syringe by Alliance","OMOP315796","RxNorm Extension","RX","loop","furosemide"
41158230,"Furosemide 40 MG Oral Tablet [Discoid]","OMOP2356192","RxNorm Extension","RX","loop","furosemide"
41041844,"Furosemide 40 MG Oral Tablet Box of 20 by Ratiopharm","OMOP2239806","RxNorm Extension","RX","loop","furosemide"
43145403,"Furosemide 20 MG Oral Tablet [FUROSEMIDE RANBAXY] Box of 30 by Ranbaxy","OMOP444276","RxNorm Extension","RX","loop","furosemide"
45019293,"Furosemide 40 MG Oral Tablet","53492302203","NDC","ND","loop","furosemide"
45048638,"Furosemide 20 MG Oral Tablet","12071032201","NDC","ND","loop","furosemide"
45196032,"Furosemide 20 MG Oral Tablet","00047044024","NDC","ND","loop","furosemide"
41057661,"torsemide 100 MG Oral Tablet [Torasemid 1a Pharma] Box of 50","OMOP2255623","RxNorm Extension","RX","loop","torsemide"
41313778,"Furosemide 30 MG Extended Release Oral Capsule [Furosemid Abz] Box of 50","OMOP2511740","RxNorm Extension","RX","loop","furosemide"
40854863,"Furosemide 40 MG Oral Tablet [Diurapid] Box of 20 by Jenapharm","OMOP2052825","RxNorm Extension","RX","loop","furosemide"
35904307,"bumetanide 2mg/1 ORAL TABLET","145390702","NDC","ND","loop","bumetanide"
40979394,"Furosemide 40 MG Oral Tablet [Lasix] Box of 20 by Arwypo","OMOP2177356","RxNorm Extension","RX","loop","furosemide"
40833908,"torsemide 5 MG Oral Tablet Box of 50","OMOP2031870","RxNorm Extension","RX","loop","torsemide"
45867592,"torsemide 10 MG Oral Tablet","55154576700","NDC","ND","loop","torsemide"
45123473,"Furosemide 40 MG Oral Tablet","58016053905","NDC","ND","loop","furosemide"
41189388,"Furosemide 500 MG Oral Tablet [Furosal] Box of 50","OMOP2387350","RxNorm Extension","RX","loop","furosemide"
35604966,"ethacrynate sodium 50 MG [Edecrin]","1729080","RxNorm","RX","loop","ethacrynate"
41384338,"25 ML Furosemide 10 MG/ML Injectable Solution [Furosemid] Box of 1","OMOP2582300","RxNorm Extension","RX","loop","furosemide"
21162825,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Frumil] Box of 56 by Waymade","OMOP403142","RxNorm Extension","RX","loop","furosemide"
41032839,"Furosemide 40 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 50","OMOP2230801","RxNorm Extension","RX","loop","furosemide"
44874400,"furosemide 40 MG Oral Tablet","00378021610","NDC","ND","loop","furosemide"
45344404,"bumetanide .25mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION","551540358","NDC","ND","loop","bumetanide"
43288369,"Furosemide 40 MG Oral Tablet [Frusemide] Box of 100","OMOP532779","RxNorm Extension","RX","loop","furosemide"
1228909,"furosemide 40 MG Oral Tablet","00615836905","NDC","ND","loop","furosemide"
40973738,"Bumetanide 2 MG Oral Tablet [Burinex] Box of 100","OMOP2171700","RxNorm Extension","RX","loop","bumetanide"
19117240,"furosemide 40 MG [Frusid]","565457","RxNorm","RX","loop","furosemide"
35850338,"torsemide 20 MG [Zetong]","OMOP5007212","RxNorm Extension","RX","loop","torsemide"
41163731,"torsemide 10 MG Oral Tablet [Toradiur] Box of 49 by Kohlpharma","OMOP2361693","RxNorm Extension","RX","loop","torsemide"
41010754,"Furosemide 500 MG Oral Tablet [FUROSEMIDE TEVA] Box of 100 by TEVA","OMOP2208716","RxNorm Extension","RX","loop","furosemide"
46253936,"Furosemide 40 MG Oral Tablet","61786027520","NDC","ND","loop","furosemide"
41063962,"Furosemide 40 MG Oral Tablet [Furosemid Stada Sad]","OMOP2261924","RxNorm Extension","RX","loop","furosemide"
36074058,"furosemide 20 MG Oral Tablet by Genesis","OMOP4983131","RxNorm Extension","RX","loop","furosemide"
19107016,"amiloride 1.8 MG / furosemide 5 MG / indapamide 16 MG Oral Tablet","430188","RxNorm","RX","loop","furosemide"
45019744,"Furosemide 20 MG Oral Tablet","54868005706","NDC","ND","loop","furosemide"
41004825,"Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution [Osyrol] Box of 10","OMOP2202787","RxNorm Extension","RX","loop","furosemide"
19118536,"torsemide 10 MG/ML [Demadex I.V.]","568806","RxNorm","RX","loop","torsemide"
