"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id"
40860927,"Captopril 25 MG / Hydrochlorothiazide 25 MG [Capto Harma]","OMOP2058889","RxNorm Extension","RX"
40860928,"Captopril 25 MG / Hydrochlorothiazide 25 MG [Capto]","OMOP2058890","RxNorm Extension","RX"
40860929,"Captopril 12.5 MG [Mtw Captopril]","OMOP2058891","RxNorm Extension","RX"
40860930,"Captopril 12.5 MG [Captoreal]","OMOP2058892","RxNorm Extension","RX"
40860931,"Captopril 12.5 MG [Captopress]","OMOP2058893","RxNorm Extension","RX"
40860932,"Captopril 12.5 MG [Captoflux]","OMOP2058894","RxNorm Extension","RX"
40860933,"Captopril 12.5 MG [Capto]","OMOP2058895","RxNorm Extension","RX"
40860934,"Captopril 50 MG [Tensobon]","OMOP2058896","RxNorm Extension","RX"
40860935,"Captopril 50 MG [Tensiomin A]","OMOP2058897","RxNorm Extension","RX"
40860936,"Captopril 50 MG [Captopril Freemed]","OMOP2058898","RxNorm Extension","RX"
40860937,"Captopril 50 MG [Captomerck]","OMOP2058899","RxNorm Extension","RX"
40860938,"Captopril 50 MG [Ace Hemmer Ratioph]","OMOP2058900","RxNorm Extension","RX"
40860939,"Captopril 50 MG [Ace Hemmer]","OMOP2058901","RxNorm Extension","RX"
40860940,"Captopril 25 MG [Captopril Axcount]","OMOP2058902","RxNorm Extension","RX"
40860941,"Captopril 25 MG [Capto Lichtenstein]","OMOP2058903","RxNorm Extension","RX"
40860942,"Captopril 25 MG [Adocor]","OMOP2058904","RxNorm Extension","RX"
40861444,"Aspirin 100 MG / atorvastatin 20 MG / Ramipril 10 MG [Sincronium]","OMOP2059406","RxNorm Extension","RX"
40862471,"trandolapril / Verapamil Extended Release Oral Capsule [Udramil]","OMOP2060433","RxNorm Extension","RX"
40862731,"Ramipril Oral Capsule [Vesdil]","OMOP2060693","RxNorm Extension","RX"
40862732,"Ramipril Oral Tablet [Ramipril Basics]","OMOP2060694","RxNorm Extension","RX"
40862736,"quinapril Oral Tablet [Quinapril Hexal Comp]","OMOP2060698","RxNorm Extension","RX"
40862811,"piretanide / Ramipril Oral Tablet [Prilace]","OMOP2060773","RxNorm Extension","RX"
40863406,"Hydrochlorothiazide / Ramipril Oral Tablet [TRIATEC]","OMOP2061368","RxNorm Extension","RX"
40863407,"Hydrochlorothiazide / Ramipril Oral Tablet [Ramipril Comp Puren]","OMOP2061369","RxNorm Extension","RX"
40863408,"Hydrochlorothiazide / quinapril Delayed Release Oral Tablet [Quinapril 1a Pharma Plus]","OMOP2061370","RxNorm Extension","RX"
40863409,"Hydrochlorothiazide / quinapril Delayed Release Oral Tablet [Acuretic]","OMOP2061371","RxNorm Extension","RX"
40863415,"Hydrochlorothiazide / Lisinopril Oral Tablet [Lisinopril Hct Sdz]","OMOP2061377","RxNorm Extension","RX"
40863416,"Hydrochlorothiazide / Lisinopril Oral Tablet [Lisi Puren]","OMOP2061378","RxNorm Extension","RX"
40863598,"Felodipine / Ramipril Oral Tablet [Delmuno]","OMOP2061560","RxNorm Extension","RX"
40863699,"Enalapril / Hydrochlorothiazide Oral Tablet [Pres]","OMOP2061661","RxNorm Extension","RX"
40863700,"Enalapril / Hydrochlorothiazide Oral Tablet [Enalapril Basics]","OMOP2061662","RxNorm Extension","RX"
40863701,"Enalapril / Hydrochlorothiazide Oral Tablet [ENALAPRIL ACTAVIS]","OMOP2061663","RxNorm Extension","RX"
40863702,"Enalapril Oral Tablet [Enalapril Merck]","OMOP2061664","RxNorm Extension","RX"
40863703,"Enalapril Oral Tablet [Enalapril Accedo]","OMOP2061665","RxNorm Extension","RX"
40864198,"Captopril / Hydrochlorothiazide Oral Tablet [Cardiagen]","OMOP2062160","RxNorm Extension","RX"
40864199,"Captopril Oral Tablet [Capto Sanorania]","OMOP2062161","RxNorm Extension","RX"
40865020,"trandolapril 4 MG / Verapamil 240 MG Oral Tablet Box of 28","OMOP2062982","RxNorm Extension","RX"
40865021,"trandolapril 2 MG / Verapamil 300 MG Extended Release Oral Capsule","OMOP2062983","RxNorm Extension","RX"
40866268,"moexipril 7.5 MG Oral Tablet Box of 50","OMOP2064230","RxNorm Extension","RX"
40866565,"Lisinopril 10 MG Oral Tablet Box of 98","OMOP2064527","RxNorm Extension","RX"
40866566,"Lisinopril 20 MG Oral Tablet Box of 60","OMOP2064528","RxNorm Extension","RX"
40866567,"Lisinopril 30 MG Oral Tablet Box of 100","OMOP2064529","RxNorm Extension","RX"
40866973,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet Box of 30","OMOP2064935","RxNorm Extension","RX"
40866974,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet Box of 100","OMOP2064936","RxNorm Extension","RX"
40866985,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet Box of 98","OMOP2064947","RxNorm Extension","RX"
40867410,"Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet Box of 100","OMOP2065372","RxNorm Extension","RX"
40867411,"Felodipine 5 MG / Ramipril 5 MG Oral Tablet Box of 100","OMOP2065373","RxNorm Extension","RX"
40867640,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 400","OMOP2065602","RxNorm Extension","RX"
40867641,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 100","OMOP2065603","RxNorm Extension","RX"
40867642,"Enalapril 5 MG Oral Tablet Box of 100","OMOP2065604","RxNorm Extension","RX"
40868662,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 98","OMOP2066624","RxNorm Extension","RX"
40868663,"Captopril 12.5 MG Oral Tablet Box of 500","OMOP2066625","RxNorm Extension","RX"
40868664,"Captopril 12.5 MG Oral Tablet Box of 140","OMOP2066626","RxNorm Extension","RX"
40868665,"Captopril 12.5 MG Oral Tablet Box of 50","OMOP2066627","RxNorm Extension","RX"
40868666,"Captopril 25 MG Oral Tablet Box of 98","OMOP2066628","RxNorm Extension","RX"
40869089,"benazepril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 280","OMOP2067051","RxNorm Extension","RX"
40869090,"benazepril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 50","OMOP2067052","RxNorm Extension","RX"
40869091,"benazepril 10 MG Delayed Release Oral Tablet Box of 100","OMOP2067053","RxNorm Extension","RX"
40869092,"benazepril 10 MG Oral Tablet Box of 56","OMOP2067054","RxNorm Extension","RX"
40869093,"benazepril 10 MG Delayed Release Oral Tablet Box of 42","OMOP2067055","RxNorm Extension","RX"
40869094,"benazepril 10 MG Oral Tablet Box of 98","OMOP2067056","RxNorm Extension","RX"
40869095,"benazepril 5 MG Oral Tablet Box of 490","OMOP2067057","RxNorm Extension","RX"
40869096,"benazepril 5 MG Oral Tablet Box of 28","OMOP2067058","RxNorm Extension","RX"
40869097,"benazepril 20 MG Oral Tablet Box of 28","OMOP2067059","RxNorm Extension","RX"
40869434,"Amlodipine 13.9 MG / Ramipril 10 MG Oral Capsule Box of 50","OMOP2067396","RxNorm Extension","RX"
40869435,"Amlodipine 3.48 MG / Ramipril 2.5 MG Oral Capsule Box of 50","OMOP2067397","RxNorm Extension","RX"
40869439,"Amlodipine 6.94 MG / atorvastatin 20 MG / Perindopril 10 MG Oral Tablet Box of 30","OMOP2067401","RxNorm Extension","RX"
40870619,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Capsule [Udramil] Box of 50","OMOP2068581","RxNorm Extension","RX"
40872154,"Ramipril 1.25 MG Oral Tablet [Vesdil] Box of 100","OMOP2070116","RxNorm Extension","RX"
40872155,"Ramipril 1.25 MG Oral Tablet [Vesdil] Box of 50","OMOP2070117","RxNorm Extension","RX"
40872156,"Ramipril 10 MG Oral Capsule [Ramipril Stada] Box of 100","OMOP2070118","RxNorm Extension","RX"
40872157,"Ramipril 10 MG Oral Capsule [Ramipril Ratiopharm] Box of 50","OMOP2070119","RxNorm Extension","RX"
40872158,"Ramipril 10 MG Oral Capsule [Ramipril Isis] Box of 100","OMOP2070120","RxNorm Extension","RX"
40872159,"Ramipril 10 MG Oral Capsule [Ramipril Al] Box of 20","OMOP2070121","RxNorm Extension","RX"
40872160,"Ramipril 10 MG Oral Capsule [Rami Tad] Box of 100","OMOP2070122","RxNorm Extension","RX"
40872161,"Ramipril 10 MG Oral Capsule [Rami Q] Box of 100","OMOP2070123","RxNorm Extension","RX"
40872162,"Ramipril 10 MG Oral Tablet [Ramipril Basics]","OMOP2070124","RxNorm Extension","RX"
40872163,"Ramipril 10 MG Oral Tablet [Ramiprilharm] Box of 50","OMOP2070125","RxNorm Extension","RX"
40872164,"Ramipril 10 MG Oral Tablet [Ramipril Stada] Box of 100","OMOP2070126","RxNorm Extension","RX"
40872165,"Ramipril 10 MG Oral Tablet [Ramipril Isis]","OMOP2070127","RxNorm Extension","RX"
40872166,"Ramipril 10 MG Oral Tablet [Ramipril Hormosan] Box of 100","OMOP2070128","RxNorm Extension","RX"
40872167,"Ramipril 10 MG Oral Tablet [Ramipril Hexal] Box of 20","OMOP2070129","RxNorm Extension","RX"
40872168,"Ramipril 10 MG Oral Tablet [Ramipril Ct]","OMOP2070130","RxNorm Extension","RX"
40872169,"Ramipril 10 MG Oral Tablet [Ramiclair] Box of 100","OMOP2070131","RxNorm Extension","RX"
40872170,"Ramipril 2.5 MG Extended Release Oral Tablet [Ramipril Al] Box of 100","OMOP2070132","RxNorm Extension","RX"
40872171,"Ramipril 2.5 MG Oral Capsule [Vesdil]","OMOP2070133","RxNorm Extension","RX"
40872172,"Ramipril 2.5 MG Oral Capsule [Ramipril Ratiopharm] Box of 50","OMOP2070134","RxNorm Extension","RX"
40872173,"Ramipril 2.5 MG Oral Capsule [Ramipril Ratiopharm] Box of 20","OMOP2070135","RxNorm Extension","RX"
40872174,"Ramipril 2.5 MG Oral Tablet [Ramipril Hexal] Box of 20","OMOP2070136","RxNorm Extension","RX"
40872175,"Ramipril 2.5 MG Oral Tablet [Ramipril Corax] Box of 100","OMOP2070137","RxNorm Extension","RX"
40872176,"Ramipril 2.5 MG Oral Tablet [Ramipril Beta] Box of 50","OMOP2070138","RxNorm Extension","RX"
40872177,"Ramipril 2.5 MG Oral Tablet [Ramipril Accedo] Box of 20","OMOP2070139","RxNorm Extension","RX"
40872178,"Ramipril 2.5 MG Oral Tablet [Ramipril 1a Pharma] Box of 100","OMOP2070140","RxNorm Extension","RX"
40872179,"Ramipril 2.5 MG Oral Tablet [Ramilich] Box of 100","OMOP2070141","RxNorm Extension","RX"
40872180,"Ramipril 2.5 MG Oral Tablet [Delix] Box of 45","OMOP2070142","RxNorm Extension","RX"
40872181,"Ramipril 7.5 MG Oral Tablet [RAMIPRIL SANDOZ]","OMOP2070143","RxNorm Extension","RX"
40872182,"Ramipril 5 MG Extended Release Oral Tablet [Ramipril Basics]","OMOP2070144","RxNorm Extension","RX"
40872183,"Ramipril 5 MG Oral Capsule [Ramipril Stada]","OMOP2070145","RxNorm Extension","RX"
40872184,"Ramipril 5 MG Oral Capsule [Ramipril Al]","OMOP2070146","RxNorm Extension","RX"
40872185,"Ramipril 5 MG Oral Capsule [Delix] Box of 20","OMOP2070147","RxNorm Extension","RX"
40872186,"Ramipril 5 MG Oral Tablet [Ramiprilharm] Box of 50","OMOP2070148","RxNorm Extension","RX"
40872187,"Ramipril 5 MG Oral Tablet [Ramipril Tad] Box of 20","OMOP2070149","RxNorm Extension","RX"
40872188,"Ramipril 5 MG Oral Tablet [Ramipril Isis] Box of 28","OMOP2070150","RxNorm Extension","RX"
40872189,"Ramipril 5 MG Oral Tablet [Ramipril Galex]","OMOP2070151","RxNorm Extension","RX"
40872190,"Ramipril 5 MG Oral Tablet [Ramipril Accedo] Box of 20","OMOP2070152","RxNorm Extension","RX"
40872191,"Ramipril 5 MG Oral Tablet [Ramipril Abz] Box of 50","OMOP2070153","RxNorm Extension","RX"
40872192,"Ramipril 5 MG Oral Tablet [Ramicard] Box of 100","OMOP2070154","RxNorm Extension","RX"
40872206,"quinapril 20 MG Oral Tablet [Quinapril Stada] Box of 50","OMOP2070168","RxNorm Extension","RX"
40872207,"quinapril 20 MG Oral Tablet [Quinapril Ct] Box of 100","OMOP2070169","RxNorm Extension","RX"
40872208,"quinapril 10 MG Oral Tablet [Quinapril Hexal Comp] Box of 50","OMOP2070170","RxNorm Extension","RX"
40872209,"quinapril 10 MG Delayed Release Oral Tablet [Quinapril Ct] Box of 50","OMOP2070171","RxNorm Extension","RX"
40872210,"quinapril 10 MG Delayed Release Oral Tablet [Quinapril Al]","OMOP2070172","RxNorm Extension","RX"
40872211,"quinapril 5 MG Delayed Release Oral Tablet [Accupron] Box of 112","OMOP2070173","RxNorm Extension","RX"
40872212,"quinapril 5 MG Oral Tablet [Accupro] Box of 56","OMOP2070174","RxNorm Extension","RX"
40872724,"piretanide 6 MG / Ramipril 5 MG Oral Tablet [Ramipril Piretanid Actavis] Box of 50","OMOP2070686","RxNorm Extension","RX"
40874374,"moexipril 7.5 MG Oral Tablet [Fempress] Box of 500","OMOP2072336","RxNorm Extension","RX"
40875204,"Lisinopril 10 MG Oral Tablet [Lisodura] Box of 30","OMOP2073166","RxNorm Extension","RX"
40875205,"Lisinopril 10 MG Oral Tablet [LISINOPRIL TEVA] Box of 50","OMOP2073167","RxNorm Extension","RX"
40875206,"Lisinopril 10 MG Oral Tablet [Lisinopril Stada] Box of 30","OMOP2073168","RxNorm Extension","RX"
40875207,"Lisinopril 10 MG Oral Tablet [Lisinopril Ct]","OMOP2073169","RxNorm Extension","RX"
40875208,"Lisinopril 10 MG Oral Tablet [Lisinopril Basf] Box of 30","OMOP2073170","RxNorm Extension","RX"
40875209,"Lisinopril 10 MG Oral Tablet [Lisidoc] Box of 30","OMOP2073171","RxNorm Extension","RX"
40875210,"Lisinopril 10 MG Oral Tablet [Lisi Lichtenstein]","OMOP2073172","RxNorm Extension","RX"
40875211,"Lisinopril 10 MG Oral Tablet [Coric]","OMOP2073173","RxNorm Extension","RX"
40875212,"Lisinopril 5 MG Oral Tablet [Lisinopril Heumann H2u] Box of 30","OMOP2073174","RxNorm Extension","RX"
40875213,"Lisinopril 5 MG Oral Tablet [Lisinopril Heumann] Box of 30","OMOP2073175","RxNorm Extension","RX"
40875214,"Lisinopril 5 MG Oral Tablet [Lisinopril Corax] Box of 50","OMOP2073176","RxNorm Extension","RX"
40875215,"Lisinopril 5 MG Oral Tablet [Lisinopril 1a Pharma] Box of 30","OMOP2073177","RxNorm Extension","RX"
40875216,"Lisinopril 5 MG Oral Tablet [Lisihexal] Box of 100","OMOP2073178","RxNorm Extension","RX"
40875217,"Lisinopril 5 MG Oral Tablet [Lisidoc] Box of 100","OMOP2073179","RxNorm Extension","RX"
40875218,"Lisinopril 5 MG Oral Tablet [Lisibeta] Box of 50","OMOP2073180","RxNorm Extension","RX"
40875219,"Lisinopril 5 MG Oral Tablet [Acerbon] Box of 100","OMOP2073181","RxNorm Extension","RX"
40875220,"Lisinopril 5 MG Oral Tablet [Aceday] Box of 30","OMOP2073182","RxNorm Extension","RX"
40875221,"Lisinopril 2.5 MG Oral Tablet [LISINOPRIL RATIOPHARM] Box of 50","OMOP2073183","RxNorm Extension","RX"
40875222,"Lisinopril 2.5 MG Oral Tablet [Lisinopril Ratioph]","OMOP2073184","RxNorm Extension","RX"
40875223,"Lisinopril 2.5 MG Oral Tablet [Lisinopril Heumann]","OMOP2073185","RxNorm Extension","RX"
40875224,"Lisinopril 2.5 MG Oral Tablet [LISINOPRIL ACTAVIS]","OMOP2073186","RxNorm Extension","RX"
40875225,"Lisinopril 2.5 MG Oral Tablet [Lisinopril Abz] Box of 100","OMOP2073187","RxNorm Extension","RX"
40875226,"Lisinopril 2.5 MG Oral Tablet [Lisigamma] Box of 30","OMOP2073188","RxNorm Extension","RX"
40875227,"Lisinopril 2.5 MG Oral Tablet [Aceday] Box of 30","OMOP2073189","RxNorm Extension","RX"
40875228,"Lisinopril 20 MG Oral Tablet [LISINOPRIL TEVA] Box of 30","OMOP2073190","RxNorm Extension","RX"
40875229,"Lisinopril 20 MG Oral Tablet [LISINOPRIL SANDOZ] Box of 50","OMOP2073191","RxNorm Extension","RX"
40875230,"Lisinopril 20 MG Oral Tablet [Lisinopril Corax] Box of 50","OMOP2073192","RxNorm Extension","RX"
40875231,"Lisinopril 20 MG Oral Tablet [Lisinopril Basf]","OMOP2073193","RxNorm Extension","RX"
40875232,"Lisinopril 20 MG Oral Tablet [Lisi Abz] Box of 50","OMOP2073194","RxNorm Extension","RX"
40875233,"Lisinopril 20 MG Oral Tablet [Coric]","OMOP2073195","RxNorm Extension","RX"
40875234,"Lisinopril 30 MG Oral Tablet [LISINOPRIL SANDOZ]","OMOP2073196","RxNorm Extension","RX"
40875235,"Lisinopril 30 MG Oral Tablet [Lisinopril 1a Phar] Box of 50","OMOP2073197","RxNorm Extension","RX"
40876026,"Indapamide 0.625 MG / Perindopril 2.5 MG Oral Tablet [Perindopril Indapamid Ratiopharm]","OMOP2073988","RxNorm Extension","RX"
40876027,"Indapamide 0.625 MG / Perindopril 2 MG Oral Tablet [PRETERAX] Box of 60","OMOP2073989","RxNorm Extension","RX"
40876028,"Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet [Perindopril Indapamid 1a Pharma] Box of 30","OMOP2073990","RxNorm Extension","RX"
40876029,"Indapamide 1.25 MG / Perindopril 5 MG Oral Tablet [PRETERAX] Box of 90","OMOP2073991","RxNorm Extension","RX"
40876446,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Basics Plus] Box of 20","OMOP2074408","RxNorm Extension","RX"
40876447,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramibasic Plus] Box of 20","OMOP2074409","RxNorm Extension","RX"
40876448,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Triatec Plus Mtk] Box of 20","OMOP2074410","RxNorm Extension","RX"
40876449,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Sk] Box of 20","OMOP2074411","RxNorm Extension","RX"
40876450,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Hct G] Box of 50","OMOP2074412","RxNorm Extension","RX"
40876451,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Hct] Box of 100","OMOP2074413","RxNorm Extension","RX"
40876452,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Eumann] Box of 20","OMOP2074414","RxNorm Extension","RX"
40876453,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Dura] Box of 30","OMOP2074415","RxNorm Extension","RX"
40876454,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Corax] Box of 20","OMOP2074416","RxNorm Extension","RX"
40876455,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Beta]","OMOP2074417","RxNorm Extension","RX"
40876456,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramigamma] Box of 20","OMOP2074418","RxNorm Extension","RX"
40876457,"Hydrochlorothiazide 12.5 MG / Ramipril 5 MG Oral Tablet [Ramipril Ratiopharm]","OMOP2074419","RxNorm Extension","RX"
40876458,"Hydrochlorothiazide 12.5 MG / Ramipril 5 MG Oral Tablet [Ramipril Comp Puren]","OMOP2074420","RxNorm Extension","RX"
40876459,"Hydrochlorothiazide 12.5 MG / Ramipril 5 MG Oral Tablet [Ramiplus Al] Box of 50","OMOP2074421","RxNorm Extension","RX"
40876460,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Basics Plus] Box of 50","OMOP2074422","RxNorm Extension","RX"
40876461,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Vesdil]","OMOP2074423","RxNorm Extension","RX"
40876462,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Tritazide]","OMOP2074424","RxNorm Extension","RX"
40876463,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Triatec Plus Mtk]","OMOP2074425","RxNorm Extension","RX"
40876464,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [RAMIPRIL TEVA]","OMOP2074426","RxNorm Extension","RX"
40876465,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hct Sandoz] Box of 100","OMOP2074427","RxNorm Extension","RX"
40876466,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hct Sandoz] Box of 50","OMOP2074428","RxNorm Extension","RX"
40876467,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hct Gamma] Box of 100","OMOP2074429","RxNorm Extension","RX"
40876468,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Corax] Box of 50","OMOP2074430","RxNorm Extension","RX"
40876469,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Comp Puren] Box of 50","OMOP2074431","RxNorm Extension","RX"
40876470,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramiplus Al] Box of 50","OMOP2074432","RxNorm Extension","RX"
40876471,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramicard]","OMOP2074433","RxNorm Extension","RX"
40876472,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Rami Q] Box of 20","OMOP2074434","RxNorm Extension","RX"
40876473,"Hydrochlorothiazide 12.5 MG / quinapril 20 MG Delayed Release Oral Tablet [Quinapril Heumann] Box of 100","OMOP2074435","RxNorm Extension","RX"
40876474,"Hydrochlorothiazide 12.5 MG / quinapril 20 MG Delayed Release Oral Tablet [Quinapril 1a Pharma Plus] Box of 100","OMOP2074436","RxNorm Extension","RX"
40876475,"Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Quinaplus Al] Box of 100","OMOP2074437","RxNorm Extension","RX"
40876511,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisodura] Box of 50","OMOP2074473","RxNorm Extension","RX"
40876512,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisiplus Stada] Box of 30","OMOP2074474","RxNorm Extension","RX"
40876513,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisinopril Plus 1a Pharma]","OMOP2074475","RxNorm Extension","RX"
40876514,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisilich] Box of 100","OMOP2074476","RxNorm Extension","RX"
40876515,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisigamma] Box of 30","OMOP2074477","RxNorm Extension","RX"
40876516,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisidigal] Box of 100","OMOP2074478","RxNorm Extension","RX"
40876517,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisi Puren] Box of 30","OMOP2074479","RxNorm Extension","RX"
40876518,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Acercomp] Box of 30","OMOP2074480","RxNorm Extension","RX"
40876519,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisodura] Box of 30","OMOP2074481","RxNorm Extension","RX"
40876520,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisiplus Stada] Box of 98","OMOP2074482","RxNorm Extension","RX"
40876521,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisiplus Stada] Box of 50","OMOP2074483","RxNorm Extension","RX"
40876522,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisinopril Eumann] Box of 30","OMOP2074484","RxNorm Extension","RX"
40876523,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisilich]","OMOP2074485","RxNorm Extension","RX"
40876524,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Acercomp]","OMOP2074486","RxNorm Extension","RX"
40877076,"Fosinopril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Fosicomb]","OMOP2075038","RxNorm Extension","RX"
40877077,"Fosinopril 20 MG Oral Tablet [Fosinorm] Box of 50","OMOP2075039","RxNorm Extension","RX"
40877078,"Fosinopril 20 MG Oral Tablet [Fosinopril Kwizda] Box of 30","OMOP2075040","RxNorm Extension","RX"
40877079,"Fosinopril 20 MG Oral Tablet [Fosino Teva] Box of 20","OMOP2075041","RxNorm Extension","RX"
40877080,"Fosinopril 20 MG Oral Tablet [Dynacil] Box of 100","OMOP2075042","RxNorm Extension","RX"
40877081,"Fosinopril 5 MG Oral Tablet [Dynacil] Box of 20","OMOP2075043","RxNorm Extension","RX"
40877082,"Fosinopril 10 MG Oral Tablet [Fosinopril Kwizda] Box of 50","OMOP2075044","RxNorm Extension","RX"
40877479,"Felodipine 2.5 MG / Ramipril 2.5 MG Extended Release Oral Tablet [Delmuno] Box of 50","OMOP2075441","RxNorm Extension","RX"
40877480,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Unimax] Box of 250","OMOP2075442","RxNorm Extension","RX"
40877920,"Enalapril 10 MG / lercanidipine 10 MG Oral Tablet [Carmen] Box of 50","OMOP2075882","RxNorm Extension","RX"
40877921,"Enalapril 20 MG / lercanidipine 10 MG Oral Tablet [Zanipress] Box of 50","OMOP2075883","RxNorm Extension","RX"
40877922,"Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Enaplus Al] Box of 30","OMOP2075884","RxNorm Extension","RX"
40877923,"Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Enalagamma] Box of 100","OMOP2075885","RxNorm Extension","RX"
40877924,"Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Enahexal] Box of 50","OMOP2075886","RxNorm Extension","RX"
40877925,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enaplus Al] Box of 100","OMOP2075887","RxNorm Extension","RX"
40877926,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enalapril Hct Teva] Box of 30","OMOP2075888","RxNorm Extension","RX"
40877927,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enalapril Hct Axcount] Box of 50","OMOP2075889","RxNorm Extension","RX"
40877928,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enalapril Hct Atid]","OMOP2075890","RxNorm Extension","RX"
40877929,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enala Q]","OMOP2075891","RxNorm Extension","RX"
40877930,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enadura] Box of 30","OMOP2075892","RxNorm Extension","RX"
40877931,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Benalapril Plus] Box of 400","OMOP2075893","RxNorm Extension","RX"
40877932,"Enalapril 20 MG / Hydrochlorothiazide 6 MG Oral Tablet [Enaplus Al] Box of 100","OMOP2075894","RxNorm Extension","RX"
40877933,"Enalapril 20 MG / Hydrochlorothiazide 6 MG Oral Tablet [Enaplus Al] Box of 30","OMOP2075895","RxNorm Extension","RX"
40877934,"Enalapril 5 MG Oral Tablet [Jutaxan] Box of 100","OMOP2075896","RxNorm Extension","RX"
40877935,"Enalapril 5 MG Oral Tablet [Enalapril Wolff] Box of 100","OMOP2075897","RxNorm Extension","RX"
